gene_id	gene_name	SRR29279085	SRR29279086	SRR29279087	SRR29279088	SRR29279093	SRR29279094	SRR29279095	SRR29279096	SRR29279101	SRR29279102	SRR29279103	SRR29279104	SRR29279109	SRR29279110	SRR29279111	SRR29279112	SRR29279117	SRR29279118	SRR29279119	SRR29279120	SRR29279125	SRR29279126	SRR29279127	SRR29279128	SRR29279133	SRR29279134	SRR29279135	SRR29279136	SRR29279141	SRR29279142	SRR29279143	SRR29279144	SRR29279149	SRR29279150	SRR29279151	SRR29279152	SRR29279157	SRR29279158	SRR29279159	SRR29279160	SRR29279161	SRR29279162	SRR29279163	SRR29279164	SRR29279165	SRR29279166	SRR29279167	SRR29279168	SRR29279169	SRR29279170	SRR29279171	SRR29279172	SRR29279173	SRR29279174	SRR29279175	SRR29279176	SRR29279177	SRR29279178	SRR29279179	SRR29279180
C1_08550C_A	GCF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2	3	0	0	0	0	0	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1
C1_08560W_A	TCP1	1.977	0	0	1	0	1.004	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	1	1	0	1	1	0	1	1	0	0	2	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	1.148	0	0
C1_08570C_A	PCL2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.158	0	0	0	0	1	0	1	0
C1_08580C_A	VCX1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C1_08590C_A	ERG1	0	1	0	1	0	0	0	0	3	3	4.005	3	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1.196	0	2	1	0	0	3	0	1.285	0	1	1	2	0	0	0
C1_08600C_A	GCD6	0	0	1	0	1	1.054	2	0	1	0	0	1	0	1	2	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0	2	0	1	2
C1_08610C_A	C1_08610C_A	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	1	1	1	1.514	0	0	0	0	0	3	2	1	4	0	0	0	0	3	3	1	0	0	0	0	0	3	5	2	1	0	0	0	1
C1_08620W_A	CTR2	0	2	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
C1_08630W_A	C1_08630W_A	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0.999	0	0	0	0	0	0	0	0	0	0	0	0	0.999	0	0	0	0	0	0	0	0	0	1	0	1.008	0
C1_08640W_A	RTG1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1.845	0	0	0	0	0	0	0	1.301	1	1
C1_08650C_A	FAD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0.993	1	1	0	1	1	0	2.576	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0
C1_08660C_A	C1_08660C_A	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1.999	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
C1_08670W_A	SWI6	0	0	0	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1.03	0	2.874	0	2.773	0	1	0	6.008	4	0	2	2	1	0	0	2.999	2	6	5	0	0	0	0	2	0	1	1	0	4.78	3.823	0	1	1	1	0	0	1.501	1.539	2
C1_08680C_A	C1_08680C_A	1	0	0	0	1.002	4	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
C1_08690W_A	C1_08690W_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C1_08700W_A	C1_08700W_A	0	1	0	0	1.145	1.982	1	0	2	1.035	3	3	0	0	1.1	1	1	0	0	0	6	3	3	2	1	1.011	2.153	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	4.686	6	4	0	0	4.571	1	5.793	5	4.996	4	4.405	3.459	0	0
C1_08710W_A	C1_08710W_A	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	5	2	6	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	2	1.547	0	0	1
C1_08730W_A	C1_08730W_A	1	1	0	1	0	0	0	0	1.532	1	0	0	1	0	0	0	0.997	0	0	0	1	0	0	0	1.026	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
C1_08740C_A	SEC24	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	1	0	1	1	0	0
C1_08750W_A	YMC2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1
C1_08760W_A	C1_08760W_A	1	0	0	0	0	0.809	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	0	1	2	0	0	1.996	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
C1_08770W_A	C1_08770W_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
C1_08780W_A	C1_08780W_A	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	3	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1.02	0	0	0	0	0
C1_08790W_A	TPO3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	1	1	0	0	1	1	0	1	0	0	0.911	0	0	1	0	0	0	0	0	1	0	1	0	2	1	0	1	0	2	1.151	1	0	0
C1_08800W_A	C1_08800W_A	0	0	0	0	0	0	4	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4.42	2	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	1	0	0	0	0
