gene_id	gene_name	SRR29279085	SRR29279086	SRR29279087	SRR29279088	SRR29279093	SRR29279094	SRR29279095	SRR29279096	SRR29279101	SRR29279102	SRR29279103	SRR29279104	SRR29279109	SRR29279110	SRR29279111	SRR29279112	SRR29279117	SRR29279118	SRR29279119	SRR29279120	SRR29279125	SRR29279126	SRR29279127	SRR29279128	SRR29279133	SRR29279134	SRR29279135	SRR29279136	SRR29279141	SRR29279142	SRR29279143	SRR29279144	SRR29279149	SRR29279150	SRR29279151	SRR29279152	SRR29279157	SRR29279158	SRR29279159	SRR29279160	SRR29279161	SRR29279162	SRR29279163	SRR29279164	SRR29279165	SRR29279166	SRR29279167	SRR29279168	SRR29279169	SRR29279170	SRR29279171	SRR29279172	SRR29279173	SRR29279174	SRR29279175	SRR29279176	SRR29279177	SRR29279178	SRR29279179	SRR29279180
C3_00920W_A	ATO1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.178172	0	0	0	0	58.339222	0	0	0	0	0	0	0	0	0	749.506213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3_00930W_A	ATO2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.879993	68.883606	35.029949	36.964486	64.356344	0	0	31.793607	0	0	0	0	0	0	0	0	0	0	0	0	19.624303	0	0	0	211.946538	0	0	230.507905	0	0	0	19.493852	0	457.067283	157.292622	0
C3_00940W_A	C3_00940W_A	0	0	0	0	0	0	0	0	8.918554	0	0	0	0	14.536434	0	0	9.884807	0	0	0	11.167454	0	0	0	0	13.143529	13.367975	0	0	0	0	12.132936	0	0	0	0	0	0	0	0	0	0	0	0	0	7.614407	0	0	80.882105	74.422279	0	165.652549	6.742026	0	7.294106	0	0	0	0	0
C3_00950C_A	C3_00950C_A	0	0	0	47.165597	0	0	0	0	0	0	31.72926	0	0	0	0	0	0	16.004109	0	0	0	0	0	34.823628	38.754555	0	0	0	0	0	0	19.911882	0	0	36.561118	0	0	0	0	0	0	0	428.442555	0	0	0	0	0	132.739089	0	324.520333	0	0	11.716346	0	12.208721	0	0	0	0
C3_00960W_A	C3_00960W_A	0	0	0	0	0	0	0	28.105605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.496542	22.683693	0	40.396545	0	17.498548	0	0	0	0	24.204444	0	26.29037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139.319989
C3_00970W_A	tG(UCC)1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3_00980W_A	FLC1	0	0	18.042155	0	0	0	0	0	5.882887	5.636647	6.39416	0	8.663333	0	0	0	0	6.43252	0	19.708424	7.366313	22.639965	7.176218	0	7.974049	17.339557	0	9.304795	40.499858	24.855887	30.795793	36.422791	0	0	14.694983	0	0	0	0	0	134.238223	0	0	0	12.515162	0	9.743297	5.042437	53.351724	49.090672	0	0	17.78879	9.418614	19.250775	4.907042	0	91.995093	0	65.492277
C3_00990C_A	C3_00990C_A	38.212019	0	0	40.983016	0	0	46.943849	24.923852	25.436038	0	27.646646	41.951156	37.457948	0	20.024949	21.224208	0	27.812503	0	55.521256	15.924989	32.629729	31.086954	15.129431	84.18724	18.742908	19.062972	60.346944	70.044236	17.642335	66.556771	51.905455	56.69517	0	31.768598	0	0	43.540407	62.632997	22.585775	0	0	0	0	21.358725	21.71656	10.531826	0	115.339327	318.382502	0	0	28.856878	0	20.567611	0	222.137463	0	0	232.484204
C3_01000W_A	BMS1	34.123118	12.763674	11.610338	12.199201	6.752649	7.190226	7.953304	24.198066	0	3.627248	4.114717	0	0	6.753699	0	6.3177	4.195856	0	9.515874	4.131681	14.221991	9.712721	38.578518	22.517495	11.35147	24.707161	5.674375	0	5.212426	21.326738	0	10.300264	109.695016	113.401928	79.787458	35.709959	0	0	0	13.445978	236.700509	0	0	242.819629	3.17887	3.232128	3.135055	0	39.46034	72.683467	125.903912	0	8.58547	3.030388	20.333379	6.369988	38.838492	55.795822	0	116.363263
C3_01010W_A	C3_01010W_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275.690284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367.875179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
