transcript_id	gene_id	gene_name
C3_03310C_A-T	C3_03310C_A	C3_03310C_A
C3_02030W_A-T	C3_02030W_A	C3_02030W_A
C3_01270W_A-T	C3_01270W_A	C3_01270W_A
C3_01420C_A-T	C3_01420C_A	C3_01420C_A
C3_02870C_A-T	C3_02870C_A	C3_02870C_A
C3_03700C_A-T	C3_03700C_A	C3_03700C_A
C3_01950C_A-T	C3_01950C_A	C3_01950C_A
C3_02880W_A-T	C3_02880W_A	C3_02880W_A
C3_06640W_A-T	C3_06640W_A	C3_06640W_A
C3_00160C_A-T	C3_00160C_A	C3_00160C_A
C3_02100W_A-T	C3_02100W_A	STE50
C3_01750C_A-T	C3_01750C_A	BRO1
C3_02780W_A-T	C3_02780W_A	SES1
C3_02790W_A-T	C3_02790W_A	C3_02790W_A
C3_05550C_A-T	C3_05550C_A	C3_05550C_A
C3_05900W_A-T	C3_05900W_A	C3_05900W_A
C3_04070C_A-T	C3_04070C_A	CDR11
C3_05650W_A-T	C3_05650W_A	YCK2
C3_02350W_A-T	C3_02350W_A	C3_02350W_A
C3_07220C_A-T	C3_07220C_A	PRO2
C3_05030W_A-T	C3_05030W_A	PHB2
C3_01860C_A-T	C3_01860C_A	DBP5
C3_04780C_A-T	C3_04780C_A	C3_04780C_A
C3_04160W_A-T	C3_04160W_A	DAL8
C3_06130W_A-T	C3_06130W_A	C3_06130W_A
C3_00090W_A-T	C3_00090W_A	RPS24
C3_04770C_A-T	C3_04770C_A	ZCF32
C3_03860W_A-T	C3_03860W_A	C3_03860W_A
C3_00830C_A-T	C3_00830C_A	C3_00830C_A
C3_05980C_A-T	C3_05980C_A	FAA2
C3_00240C_A-T	C3_00240C_A	GLO3
C3_04120C_A-T	C3_04120C_A	C3_04120C_A
C3_06000W_A-T	C3_06000W_A	AHR1
C3_05880C_A-T	C3_05880C_A	C3_05880C_A
C3_00800W_A-T	C3_00800W_A	MIH1
C3_04030C_A-T	C3_04030C_A	PEX8
C3_04520C_A-T	C3_04520C_A	ADE2
C3_03430C_A-T	C3_03430C_A	C3_03430C_A
C3_06030W_A-T	C3_06030W_A	NOG1
C3_07590W_A-T	C3_07590W_A	C3_07590W_A
C3_07440W_A-T	C3_07440W_A	TPI1
C3_00370C_A-T	C3_00370C_A	BUD21
C3_01190C_A-T	C3_01190C_A	C3_01190C_A
C3_07580W_A-T	C3_07580W_A	C3_07580W_A
C3_01910C_A-T	C3_01910C_A	C3_01910C_A
C3_02900W_A-T	C3_02900W_A	C3_02900W_A
C3_01010W_A-T	C3_01010W_A	C3_01010W_A
C3_07840C_A-T	C3_07840C_A	C3_07840C_A
C3_07930C_A-T	C3_07930C_A	C3_07930C_A
C3_07060W_A-T	C3_07060W_A	FESUR1
C3_00960W_A-T	C3_00960W_A	C3_00960W_A
C3_06390W_A-T	C3_06390W_A	C3_06390W_A
C3_00880W_A-T	C3_00880W_A	KGD1
C3_02820C_A-T	C3_02820C_A	NSG2
C3_02080W_A-T	C3_02080W_A	C3_02080W_A
C3_02740C_A-T	C3_02740C_A	tR(UCU)1
C3_07340W_A-T	C3_07340W_A	GCY1
C3_01570W_A-T	C3_01570W_A	C3_01570W_A
C3_00790W_A-T	C3_00790W_A	C3_00790W_A
C3_02420C_A-T	C3_02420C_A	C3_02420C_A
C3_06060W_A-T	C3_06060W_A	ELP3
C3_03680W_A-T	C3_03680W_A	C3_03680W_A
C3_05750C_A-T	C3_05750C_A	C3_05750C_A
C3_00780W_A-T	C3_00780W_A	HOS2
C3_06700C_A-T	C3_06700C_A	RMD9
C3_06830C_A-T	C3_06830C_A	C3_06830C_A
C3_00680C_A-T	C3_00680C_A	C3_00680C_A
C3_04010C_A-T	C3_04010C_A	tE(UUC)6
C3_04390W_A-T	C3_04390W_A	CUP5
C3_07480W_A-T	C3_07480W_A	C3_07480W_A
C3_07730W_A-T	C3_07730W_A	WOR4
C3_07770C_A-T	C3_07770C_A	C3_07770C_A
C3_02110W_A-T	C3_02110W_A	RPL12
C3_02750W_A-T	C3_02750W_A	C3_02750W_A
C3_07380W_A-T	C3_07380W_A	C3_07380W_A
C3_07880C_A-T	C3_07880C_A	C3_07880C_A
C3_00420W_A-T	C3_00420W_A	C3_00420W_A
C3_07400W_A-T	C3_07400W_A	C3_07400W_A
C3_03110W_A-T	C3_03110W_A	C3_03110W_A
C3_01350C_A-T	C3_01350C_A	URA3
C3_00740W_A-T	C3_00740W_A	C3_00740W_A
C3_04380C_A-T	C3_04380C_A	SNU13
C3_02410C_A-T	C3_02410C_A	C3_02410C_A
C3_04230W_A-T	C3_04230W_A	C3_04230W_A
C3_01670W_A-T	C3_01670W_A	C3_01670W_A
C3_02730C_A-T	C3_02730C_A	tF(GAA)1
C3_01240C_A-T	C3_01240C_A	tR(CCU)1
C3_01980C_A-T	C3_01980C_A	TOM6
C3_04490W_A-T	C3_04490W_A	RAX1
C3_04620C_A-T	C3_04620C_A	C3_04620C_A
C3_07020W_A-T	C3_07020W_A	SSN6
C3_05050W_A-T	C3_05050W_A	TRY4
C3_00670C_A-T	C3_00670C_A	FKH2
C3_01850W_A-T	C3_01850W_A	C3_01850W_A
C3_01460C_A-T	C3_01460C_A	FOX3
C3_01790C_A-T	C3_01790C_A	C3_01790C_A
C3_07270C_A-T	C3_07270C_A	UBI4
C3_01930W_A-T	C3_01930W_A	PXP2
C3_03150W_A-T	C3_03150W_A	C3_03150W_A
C3_05630W_A-T	C3_05630W_A	GTT1
C3_04650W_A-T	C3_04650W_A	C3_04650W_A
C3_05040C_A-T	C3_05040C_A	ATG9
C3_00650W_A-T	C3_00650W_A	NGT1
C3_00250C_A-T	C3_00250C_A	TIM44
C3_01590W_A-T	C3_01590W_A	C3_01590W_A
C3_00320W_A-T	C3_00320W_A	RHR2
C3_01260C_A-T	C3_01260C_A	C3_01260C_A
C3_04590W_A-T	C3_04590W_A	C3_04590W_A
C3_00490W_A-T	C3_00490W_A	ESA1
C3_07310C_A-T	C3_07310C_A	SLK19
C3_07050W_A-T	C3_07050W_A	SUS1
C3_01030W_A-T	C3_01030W_A	ARP9
C3_00600W_A-T	C3_00600W_A	IFF11
C3_01880W_A-T	C3_01880W_A	ALG8
C3_03020W_A-T	C3_03020W_A	C3_03020W_A
C3_04920C_A-T	C3_04920C_A	C3_04920C_A
C3_00350W_A-T	C3_00350W_A	TPT1
C3_05100C_A-T	C3_05100C_A	RPL18
C3_07090W_A-T	C3_07090W_A	HHT1
C3_01810C_A-T	C3_01810C_A	MNT1
C3_07290W_A-T	C3_07290W_A	OCA5
C3_00690C_A-T	C3_00690C_A	SWD1
C3_05150W_A-T	C3_05150W_A	C3_05150W_A
C3_01970C_A-T	C3_01970C_A	C3_01970C_A
C3_05810C_A-T	C3_05810C_A	SKN1
C3_07040C_A-T	C3_07040C_A	YSA1
C3_01470W_A-T	C3_01470W_A	ARF3
C3_01800C_A-T	C3_01800C_A	C3_01800C_A
C3_05790C_A-T	C3_05790C_A	SGF11
C3_02290W_A-T	C3_02290W_A	C3_02290W_A
C3_05910W_A-T	C3_05910W_A	ZCF35
C3_05670C_A-T	C3_05670C_A	C3_05670C_A
C3_06080W_A-T	C3_06080W_A	REV3
C3_03390C_A-T	C3_03390C_A	YAH1
C3_00030C_A-T	C3_00030C_A	C3_00030C_A
C3_03460C_A-T	C3_03460C_A	C3_03460C_A
C3_07630C_A-T	C3_07630C_A	C3_07630C_A
C3_01410C_A-T	C3_01410C_A	ALI1
C3_03040W_A-T	C3_03040W_A	AIP2
C3_03870C_A-T	C3_03870C_A	SAP9
C3_04960W_A-T	C3_04960W_A	RPL35
C3_02770C_A-T	C3_02770C_A	C3_02770C_A
C3_01220W_A-T	C3_01220W_A	C3_01220W_A
C3_03160C_A-T	C3_03160C_A	C3_03160C_A
C3_05540C_A-T	C3_05540C_A	C3_05540C_A
C3_06790W_A-T	C3_06790W_A	TRY6
C3_06440W_A-T	C3_06440W_A	C3_06440W_A
C3_02430W_A-T	C3_02430W_A	APL2
C3_06210C_A-T	C3_06210C_A	MUB1
C3_06350W_A-T	C3_06350W_A	MED6
C3_00330W_A-T	C3_00330W_A	UTP8
C3_01770C_A-T	C3_01770C_A	C3_01770C_A
C3_06420C_A-T	C3_06420C_A	C3_06420C_A
C3_00730W_A-T	C3_00730W_A	C3_00730W_A
C3_03350W_A-T	C3_03350W_A	tE(UUC)1
C3_06500W_A-T	C3_06500W_A	UBA1
C3_01890C_A-T	C3_01890C_A	C3_01890C_A
C3_04240C_A-T	C3_04240C_A	C3_04240C_A
C3_01610W_A-T	C3_01610W_A	C3_01610W_A
C3_04700W_A-T	C3_04700W_A	C3_04700W_A
C3_06220C_A-T	C3_06220C_A	OAC1
C3_02050C_A-T	C3_02050C_A	tE(UUC)2
C3_03800W_A-T	C3_03800W_A	PTR22
C3_04540C_A-T	C3_04540C_A	C3_04540C_A
C3_05300C_A-T	C3_05300C_A	C3_05300C_A
C3_04150W_A-T	C3_04150W_A	C3_04150W_A
C3_01480C_A-T	C3_01480C_A	RKI1
C3_06600C_A-T	C3_06600C_A	DML1
C3_03060W_A-T	C3_03060W_A	C3_03060W_A
C3_03380W_A-T	C3_03380W_A	C3_03380W_A
C3_04740C_A-T	C3_04740C_A	C3_04740C_A
C3_04470W_A-T	C3_04470W_A	PKC1
C3_03410C_A-T	C3_03410C_A	C3_03410C_A
C3_06310C_A-T	C3_06310C_A	ISW2
C3_06900W_A-T	C3_06900W_A	ISA2
C3_00170C_A-T	C3_00170C_A	C3_00170C_A
C3_04020C_A-T	C3_04020C_A	ZCF16
C3_00150W_A-T	C3_00150W_A	C3_00150W_A
C3_06610W_A-T	C3_06610W_A	C3_06610W_A
C3_04660C_A-T	C3_04660C_A	ARG11
C3_05230W_A-T	C3_05230W_A	SAP3
C3_03440C_A-T	C3_03440C_A	C3_03440C_A
C3_01740C_A-T	C3_01740C_A	C3_01740C_A
C3_05210C_A-T	C3_05210C_A	DYN1
C3_05700W_A-T	C3_05700W_A	CHS4
C3_07150C_A-T	C3_07150C_A	RPS12
C3_07250W_A-T	C3_07250W_A	GCD2
C3_00440W_A-T	C3_00440W_A	C3_00440W_A
C3_04680W_A-T	C3_04680W_A	RPP2B
C3_04530C_A-T	C3_04530C_A	TEC1
C3_00980W_A-T	C3_00980W_A	FLC1
C3_03000W_A-T	C3_03000W_A	C3_03000W_A
C3_06660C_A-T	C3_06660C_A	C3_06660C_A
C3_04480C_A-T	C3_04480C_A	RAS2
C3_01830C_A-T	C3_01830C_A	MNT2
C3_06820C_A-T	C3_06820C_A	TAF12
C3_03730C_A-T	C3_03730C_A	PHB1
C3_06050C_A-T	C3_06050C_A	C3_06050C_A
C3_04510W_A-T	C3_04510W_A	C3_04510W_A
C3_06150W_A-T	C3_06150W_A	C3_06150W_A
C3_05320W_A-T	C3_05320W_A	C3_05320W_A
C3_06800C_A-T	C3_06800C_A	DCN1
C3_01210C_A-T	C3_01210C_A	C3_01210C_A
C3_07160W_A-T	C3_07160W_A	PGA32
C3_00930W_A-T	C3_00930W_A	ATO2
C3_04820C_A-T	C3_04820C_A	SEC7
C3_04110C_A-T	C3_04110C_A	MBP1
C3_01900C_A-T	C3_01900C_A	C3_01900C_A
C3_06860C_A-T	C3_06860C_A	C3_06860C_A
C3_03740W_A-T	C3_03740W_A	C3_03740W_A
C3_03520C_A-T	C3_03520C_A	PRE9
C3_01540W_A-T	C3_01540W_A	C3_01540W_A
C3_00360W_A-T	C3_00360W_A	C3_00360W_A
C3_00940W_A-T	C3_00940W_A	C3_00940W_A
C3_04050W_A-T	C3_04050W_A	tA(AGC)2
C3_03940C_A-T	C3_03940C_A	C3_03940C_A
C3_05110W_A-T	C3_05110W_A	C3_05110W_A
C3_07600W_A-T	C3_07600W_A	C3_07600W_A
C3_02490C_A-T	C3_02490C_A	C3_02490C_A
C3_06020W_A-T	C3_06020W_A	MNN9
C3_07120W_A-T	C3_07120W_A	C3_07120W_A
C3_04690C_A-T	C3_04690C_A	C3_04690C_A
C3_04890W_A-T	C3_04890W_A	CDR2
C3_04610W_A-T	C3_04610W_A	MEA1
C3_02890C_A-T	C3_02890C_A	C3_02890C_A
C3_00590W_A-T	C3_00590W_A	C3_00590W_A
C3_07300W_A-T	C3_07300W_A	NOP13
C3_01840C_A-T	C3_01840C_A	tV(AAC)2
C3_06160C_A-T	C3_06160C_A	NSA2
C3_05000W_A-T	C3_05000W_A	RDI1
C3_07430W_A-T	C3_07430W_A	C3_07430W_A
C3_02620C_A-T	C3_02620C_A	C3_02620C_A
C3_03140C_A-T	C3_03140C_A	DAL4
C3_07950C_A-T	C3_07950C_A	SRB1
C3_07940W_A-T	C3_07940W_A	C3_07940W_A
C3_01040C_A-T	C3_01040C_A	PRM9
C3_02650W_A-T	C3_02650W_A	C3_02650W_A
C3_00870W_A-T	C3_00870W_A	C3_00870W_A
C3_03510C_A-T	C3_03510C_A	C3_03510C_A
C3_00820W_A-T	C3_00820W_A	SCT1
C3_06100C_A-T	C3_06100C_A	DED1
C3_02850C_A-T	C3_02850C_A	C3_02850C_A
C3_04090W_A-T	C3_04090W_A	SBP1
C3_02830W_A-T	C3_02830W_A	TFC4
C3_05890W_A-T	C3_05890W_A	TRM12
C3_07540C_A-T	C3_07540C_A	C3_07540C_A
C3_06960C_A-T	C3_06960C_A	tY(GUA)3
C3_05290C_A-T	C3_05290C_A	C3_05290C_A
C3_05590C_A-T	C3_05590C_A	BAT22
C3_05370C_A-T	C3_05370C_A	YST1
C3_05570W_A-T	C3_05570W_A	QDR2
C3_07700W_A-T	C3_07700W_A	C3_07700W_A
C3_01170W_A-T	C3_01170W_A	AIM24
C3_07920W_A-T	C3_07920W_A	C3_07920W_A
C3_01440C_A-T	C3_01440C_A	C3_01440C_A
C3_00060W_A-T	C3_00060W_A	TLO7
C3_03230C_A-T	C3_03230C_A	C3_03230C_A
C3_02680C_A-T	C3_02680C_A	SLD1
C3_01330W_A-T	C3_01330W_A	ZCF8
C3_01700W_A-T	C3_01700W_A	CDC53
C3_05930W_A-T	C3_05930W_A	CTA4
C3_06710W_A-T	C3_06710W_A	C3_06710W_A
C3_04180W_A-T	C3_04180W_A	KRE9
C3_01490W_A-T	C3_01490W_A	RPS7A
C3_03650W_A-T	C3_03650W_A	HBR3
C3_03910W_A-T	C3_03910W_A	HTA1
C3_02460C_A-T	C3_02460C_A	PHA2
C3_04600C_A-T	C3_04600C_A	C3_04600C_A
C3_01180C_A-T	C3_01180C_A	C3_01180C_A
C3_03990C_A-T	C3_03990C_A	AAP1
C3_05990C_A-T	C3_05990C_A	C3_05990C_A
C3_05960W_A-T	C3_05960W_A	ASE1
C3_07260C_A-T	C3_07260C_A	ECM29
C3_04870W_A-T	C3_04870W_A	C3_04870W_A
C3_06730W_A-T	C3_06730W_A	C3_06730W_A
C3_01090W_A-T	C3_01090W_A	C3_01090W_A
C3_07610W_A-T	C3_07610W_A	TIP120
C3_04360W_A-T	C3_04360W_A	C3_04360W_A
C3_03080W_A-T	C3_03080W_A	C3_03080W_A
C3_05060W_A-T	C3_05060W_A	C3_05060W_A
C3_02370C_A-T	C3_02370C_A	ALR1
C3_04500C_A-T	C3_04500C_A	RPL19A
C3_07570C_A-T	C3_07570C_A	C3_07570C_A
C3_06520C_A-T	C3_06520C_A	C3_06520C_A
C3_03290C_A-T	C3_03290C_A	NPR2
C3_06770W_A-T	C3_06770W_A	SLU7
C3_05850W_A-T	C3_05850W_A	FYV10
C3_01600W_A-T	C3_01600W_A	PPH21
C3_04420W_A-T	C3_04420W_A	C3_04420W_A
C3_05640W_A-T	C3_05640W_A	C3_05640W_A
C3_04640W_A-T	C3_04640W_A	ZCF31
C3_07850W_A-T	C3_07850W_A	MCH1
C3_06260C_A-T	C3_06260C_A	C3_06260C_A
C3_07760C_A-T	C3_07760C_A	C3_07760C_A
C3_05460W_A-T	C3_05460W_A	C3_05460W_A
C3_04720C_A-T	C3_04720C_A	C3_04720C_A
C3_01640C_A-T	C3_01640C_A	C3_01640C_A
C3_02720W_A-T	C3_02720W_A	C3_02720W_A
C3_01960C_A-T	C3_01960C_A	POX1-3
C3_02120W_A-T	C3_02120W_A	C3_02120W_A
C3_05480C_A-T	C3_05480C_A	tV(AAC)5
C3_02640C_A-T	C3_02640C_A	ZCF1
C3_00290W_A-T	C3_00290W_A	RPT2
C3_05970C_A-T	C3_05970C_A	HAL3
C3_07800C_A-T	C3_07800C_A	C3_07800C_A
C3_02190C_A-T	C3_02190C_A	C3_02190C_A
C3_03400C_A-T	C3_03400C_A	VTI1
C3_06120C_A-T	C3_06120C_A	GDA1
C3_02560W_A-T	C3_02560W_A	DDC1
C3_04880W_A-T	C3_04880W_A	PIN3
C3_00180C_A-T	C3_00180C_A	DAL1
C3_06070C_A-T	C3_06070C_A	PBS2
C3_04140C_A-T	C3_04140C_A	EGD2
C3_03560W_A-T	C3_03560W_A	C3_03560W_A
C3_06460C_A-T	C3_06460C_A	tH(GUG)3
C3_01550C_A-T	C3_01550C_A	TOS1
C3_06570C_A-T	C3_06570C_A	OPI3
C3_04370C_A-T	C3_04370C_A	C3_04370C_A
C3_06870W_A-T	C3_06870W_A	TDH3
C3_00460W_A-T	C3_00460W_A	ATP5
C3_02760C_A-T	C3_02760C_A	C3_02760C_A
C3_03620C_A-T	C3_03620C_A	C3_03620C_A
C3_00450C_A-T	C3_00450C_A	C3_00450C_A
C3_05440C_A-T	C3_05440C_A	AIM23
C3_06670C_A-T	C3_06670C_A	C3_06670C_A
C3_05360C_A-T	C3_05360C_A	C3_05360C_A
C3_02180C_A-T	C3_02180C_A	C3_02180C_A
C3_01940C_A-T	C3_01940C_A	C3_01940C_A
C3_02610C_A-T	C3_02610C_A	GLX3
C3_07450C_A-T	C3_07450C_A	C3_07450C_A
C3_02060W_A-T	C3_02060W_A	C3_02060W_A
C3_05090C_A-T	C3_05090C_A	C3_05090C_A
C3_04950W_A-T	C3_04950W_A	ARF2
C3_04800C_A-T	C3_04800C_A	C3_04800C_A
C3_02160C_A-T	C3_02160C_A	C3_02160C_A
C3_07790W_A-T	C3_07790W_A	STD1
C3_00560C_A-T	C3_00560C_A	SOF1
C3_06540C_A-T	C3_06540C_A	C3_06540C_A
C3_04350C_A-T	C3_04350C_A	C3_04350C_A
C3_02710W_A-T	C3_02710W_A	C3_02710W_A
C3_01520C_A-T	C3_01520C_A	C3_01520C_A
C3_04710W_A-T	C3_04710W_A	ARV1
C3_03540W_A-T	C3_03540W_A	C3_03540W_A
C3_03690W_A-T	C3_03690W_A	C3_03690W_A
C3_05330C_A-T	C3_05330C_A	C3_05330C_A
C3_07690C_A-T	C3_07690C_A	C3_07690C_A
C3_04130W_A-T	C3_04130W_A	C3_04130W_A
C3_03610W_A-T	C3_03610W_A	FUR4
C3_01660W_A-T	C3_01660W_A	C3_01660W_A
C3_03980C_A-T	C3_03980C_A	C3_03980C_A
C3_07100C_A-T	C3_07100C_A	C3_07100C_A
C3_02950C_A-T	C3_02950C_A	MET13
C3_05490C_A-T	C3_05490C_A	tV(AAC)6
C3_00750W_A-T	C3_00750W_A	LYS144
C3_04550C_A-T	C3_04550C_A	CMK1
C3_02330C_A-T	C3_02330C_A	C3_02330C_A
C3_00720W_A-T	C3_00720W_A	PMA1
C3_02450W_A-T	C3_02450W_A	HRT1
C3_02320W_A-T	C3_02320W_A	ILV2
C3_01430W_A-T	C3_01430W_A	RRT14
C3_07240W_A-T	C3_07240W_A	C3_07240W_A
C3_05220W_A-T	C3_05220W_A	CDR1
C3_00530C_A-T	C3_00530C_A	PAC1
C3_02510C_A-T	C3_02510C_A	SAP8
C3_06450W_A-T	C3_06450W_A	GLG2
C3_03370C_A-T	C3_03370C_A	C3_03370C_A
C3_07710W_A-T	C3_07710W_A	ABD1
C3_03210W_A-T	C3_03210W_A	C3_03210W_A
C3_03790W_A-T	C3_03790W_A	MEU1
C3_04210W_A-T	C3_04210W_A	C3_04210W_A
C3_02130W_A-T	C3_02130W_A	UTP4
C3_03480C_A-T	C3_03480C_A	ALT1
C3_00910W_A-T	C3_00910W_A	C3_00910W_A
C3_06180C_A-T	C3_06180C_A	TSA1
C3_05620W_A-T	C3_05620W_A	ATO5
C3_00310C_A-T	C3_00310C_A	C3_00310C_A
C3_07560W_A-T	C3_07560W_A	TCC1
C3_04750W_A-T	C3_04750W_A	C3_04750W_A
C3_07530W_A-T	C3_07530W_A	tF(GAA)5
C3_07170C_A-T	C3_07170C_A	C3_07170C_A
C3_05580C_A-T	C3_05580C_A	GAP2
C3_00100W_A-T	C3_00100W_A	C3_00100W_A
C3_03190C_A-T	C3_03190C_A	CAF17
C3_00710W_A-T	C3_00710W_A	CHS8
C3_02920W_A-T	C3_02920W_A	C3_02920W_A
C3_01690W_A-T	C3_01690W_A	C3_01690W_A
C3_04060C_A-T	C3_04060C_A	HEM13
C3_03340C_A-T	C3_03340C_A	C3_03340C_A
C3_06250W_A-T	C3_06250W_A	ERV25
C3_03280C_A-T	C3_03280C_A	HTA3
C3_06430W_A-T	C3_06430W_A	APN1
C3_04260W_A-T	C3_04260W_A	C3_04260W_A
C3_07510C_A-T	C3_07510C_A	SNR52
C3_04320W_A-T	C3_04320W_A	VAM3
C3_02700W_A-T	C3_02700W_A	SMC3
C3_04730C_A-T	C3_04730C_A	C3_04730C_A
C3_01320C_A-T	C3_01320C_A	SGA1
C3_02010C_A-T	C3_02010C_A	C3_02010C_A
C3_04570C_A-T	C3_04570C_A	DUR35
C3_05820W_A-T	C3_05820W_A	C3_05820W_A
C3_00640W_A-T	C3_00640W_A	C3_00640W_A
C3_03710W_A-T	C3_03710W_A	CCC1
C3_02550C_A-T	C3_02550C_A	DCG1
C3_06910C_A-T	C3_06910C_A	TPD3
C3_07680W_A-T	C3_07680W_A	HIR3
C3_03320W_A-T	C3_03320W_A	RUB1
C3_03420C_A-T	C3_03420C_A	NDE1
C3_05350C_A-T	C3_05350C_A	SMI1B
C3_05500W_A-T	C3_05500W_A	SNR6
C3_02570W_A-T	C3_02570W_A	C3_02570W_A
C3_00210C_A-T	C3_00210C_A	C3_00210C_A
C3_04080W_A-T	C3_04080W_A	C3_04080W_A
C3_03470W_A-T	C3_03470W_A	C3_03470W_A
C3_00990C_A-T	C3_00990C_A	C3_00990C_A
C3_04670C_A-T	C3_04670C_A	RPS15
C3_00200C_A-T	C3_00200C_A	ETR1
C3_02930W_A-T	C3_02930W_A	ATG10
C3_05280C_A-T	C3_05280C_A	C3_05280C_A
C3_01820W_A-T	C3_01820W_A	C3_01820W_A
C3_07970C_A-T	C3_07970C_A	TLO8
C3_07660W_A-T	C3_07660W_A	C3_07660W_A
C3_05520C_A-T	C3_05520C_A	DNM1
C3_02660W_A-T	C3_02660W_A	C3_02660W_A
C3_02840W_A-T	C3_02840W_A	C3_02840W_A
C3_00130C_A-T	C3_00130C_A	C3_00130C_A
C3_02230C_A-T	C3_02230C_A	YCG1
C3_00380C_A-T	C3_00380C_A	C3_00380C_A
C3_03030C_A-T	C3_03030C_A	ECM14
C3_06270C_A-T	C3_06270C_A	C3_06270C_A
C3_01160W_A-T	C3_01160W_A	MSS4
C3_03840C_A-T	C3_03840C_A	CLP1
C3_00110C_A-T	C3_00110C_A	SEC6
C3_00410C_A-T	C3_00410C_A	C3_00410C_A
C3_00630W_A-T	C3_00630W_A	C3_00630W_A
C3_01450C_A-T	C3_01450C_A	MET18
C3_03850C_A-T	C3_03850C_A	SOL1
C3_03830W_A-T	C3_03830W_A	RRD2
C3_00620C_A-T	C3_00620C_A	C3_00620C_A
C3_03550C_A-T	C3_03550C_A	ULP1
C3_06280W_A-T	C3_06280W_A	C3_06280W_A
C3_00190W_A-T	C3_00190W_A	C3_00190W_A
C3_01500C_A-T	C3_01500C_A	BZZ1
C3_05250C_A-T	C3_05250C_A	C3_05250C_A
C3_04560W_A-T	C3_04560W_A	MAK21
C3_05920W_A-T	C3_05920W_A	MRR1
C3_03820C_A-T	C3_03820C_A	C3_03820C_A
C3_04170W_A-T	C3_04170W_A	C3_04170W_A
C3_03930W_A-T	C3_03930W_A	C3_03930W_A
C3_01110C_A-T	C3_01110C_A	C3_01110C_A
C3_02250C_A-T	C3_02250C_A	C3_02250C_A
C3_07500W_A-T	C3_07500W_A	VAN1
C3_06850W_A-T	C3_06850W_A	FCR1
C3_00390W_A-T	C3_00390W_A	C3_00390W_A
C3_00890C_A-T	C3_00890C_A	C3_00890C_A
C3_01070C_A-T	C3_01070C_A	C3_01070C_A
C3_02500W_A-T	C3_02500W_A	PAM17
C3_04040W_A-T	C3_04040W_A	C3_04040W_A
C3_04760C_A-T	C3_04760C_A	SEN1
C3_07130W_A-T	C3_07130W_A	C3_07130W_A
C3_07410C_A-T	C3_07410C_A	KRS1
C3_00900C_A-T	C3_00900C_A	AYR1
C3_03880C_A-T	C3_03880C_A	PEP8
C3_03200C_A-T	C3_03200C_A	C3_03200C_A
C3_07470W_A-T	C3_07470W_A	C3_07470W_A
C3_00580W_A-T	C3_00580W_A	FLO9
C3_01990W_A-T	C3_01990W_A	RNA1
C3_06090C_A-T	C3_06090C_A	OCH1
C3_04900W_A-T	C3_04900W_A	NOP14
C3_04330C_A-T	C3_04330C_A	C3_04330C_A
C3_07650C_A-T	C3_07650C_A	C3_07650C_A
C3_04630W_A-T	C3_04630W_A	C3_04630W_A
C3_01760W_A-T	C3_01760W_A	AFG3
C3_00510W_A-T	C3_00510W_A	C3_00510W_A
C3_01120W_A-T	C3_01120W_A	C3_01120W_A
C3_06680C_A-T	C3_06680C_A	C3_06680C_A
C3_06190C_A-T	C3_06190C_A	ALS6
C3_02910W_A-T	C3_02910W_A	C3_02910W_A
C3_02390W_A-T	C3_02390W_A	C3_02390W_A
C3_03720W_A-T	C3_03720W_A	GTT11
C3_01000W_A-T	C3_01000W_A	BMS1
C3_07810C_A-T	C3_07810C_A	SEC61
C3_02440C_A-T	C3_02440C_A	MED7
C3_07320W_A-T	C3_07320W_A	MDS3
C3_01290W_A-T	C3_01290W_A	C3_01290W_A
C3_00540C_A-T	C3_00540C_A	IST1
C3_02590W_A-T	C3_02590W_A	APL5
C3_05780C_A-T	C3_05780C_A	CRZ1
C3_02940C_A-T	C3_02940C_A	NUO2
C3_07910W_A-T	C3_07910W_A	C3_07910W_A
C3_06970W_A-T	C3_06970W_A	C3_06970W_A
C3_05470W_A-T	C3_05470W_A	TEA1
C3_02630C_A-T	C3_02630C_A	C3_02630C_A
C3_04580C_A-T	C3_04580C_A	STP1
C3_04840C_A-T	C3_04840C_A	C3_04840C_A
C3_03260W_A-T	C3_03260W_A	C3_03260W_A
C3_05450C_A-T	C3_05450C_A	C3_05450C_A
C3_04000C_A-T	C3_04000C_A	CTN3
C3_01300C_A-T	C3_01300C_A	NCE103
C3_00270C_A-T	C3_00270C_A	C3_00270C_A
C3_05740C_A-T	C3_05740C_A	SSN8
C3_04810C_A-T	C3_04810C_A	C3_04810C_A
C3_02150C_A-T	C3_02150C_A	ERG6
C3_01730C_A-T	C3_01730C_A	UTR2
C3_00300W_A-T	C3_00300W_A	C3_00300W_A
C3_07620C_A-T	C3_07620C_A	RIT1
C3_04860W_A-T	C3_04860W_A	SFP1
C3_00860W_A-T	C3_00860W_A	CSE4
C3_00470W_A-T	C3_00470W_A	C3_00470W_A
C3_02600C_A-T	C3_02600C_A	SLC1
C3_04980W_A-T	C3_04980W_A	C3_04980W_A
C3_07890W_A-T	C3_07890W_A	TIM8
C3_06750W_A-T	C3_06750W_A	C3_06750W_A
C3_04430W_A-T	C3_04430W_A	RIP1
C3_03170W_A-T	C3_03170W_A	SEC13
C3_05830W_A-T	C3_05830W_A	KRE6
C3_07360W_A-T	C3_07360W_A	DLD2
C3_03600C_A-T	C3_03600C_A	GTT12
